icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid,ctf_low,ctf_high,ctp_low,ctp_high,blmult
,,,190425_180207_097_j01,,,20.23,-77.0,153,green,190425_180207_097_j01,31,13,685,509,0.39
,,,190425_180207_098_j01,,,20.35,-76.41,174,green,190425_180207_098_j01,0,58,771,602,0.3
,,,190425_180207_099_j01,,,20.46,-75.85,205,green,190425_180207_099_j01,0,39,941,618,1.16
,,,190425_180207_100_j01,,,20.56,-75.33,216,green,190425_180207_100_j01,9,28,919,581,1.14
,,,190425_180207_101_j01,,,20.66,-74.82,134,green,190425_180207_101_j01,0,19,950,589,0.51
,,,190425_180207_102_j01,,,20.75,-74.34,0,green,190425_180207_102_j01,0,1,917,337,1.06
,,,190425_180207_103_j01,,,20.84,-73.87,0,green,190425_180207_103_j01,0,1,840,283,1.07
,,,190425_180207_104_j01,,,20.92,-73.41,0,green,190425_180207_104_j01,5,2,848,353,1.06
,,,190425_180207_105_j01,,,21.01,-72.95,0,green,190425_180207_105_j01,0,3,966,532,1.08
,,,190425_180207_106_j01,,,21.09,-72.49,0,green,190425_180207_106_j01,0,0,904,215,1.08
,,,190425_180207_107_j01,,,21.17,-72.04,0,green,190425_180207_107_j01,0,0,878,455,1.09
,,,190425_180207_108_j01,,,21.25,-71.57,0,green,190425_180207_108_j01,1,0,853,258,1.1
,,,190425_180207_109_j01,,,21.33,-71.1,0,green,190425_180207_109_j01,3,0,902,381,1.1
,,,190425_180207_110_j01,,,21.42,-70.61,0,green,190425_180207_110_j01,0,0,933,272,1.11
,,,190425_180207_111_j01,,,21.5,-70.1,0,green,190425_180207_111_j01,0,0,967,268,1.11
,,,190425_180207_112_j01,,,21.59,-69.57,0,green,190425_180207_112_j01,7,0,823,379,1.12
,,,190425_180207_113_j01,,,21.67,-69.0,0,green,190425_180207_113_j01,8,3,602,276,1.13
,,,190425_180207_114_j01,,,21.76,-68.39,0,green,190425_180207_114_j01,7,7,872,276,1.13
,,,190425_180207_115_j01,,,21.86,-67.73,0,green,190425_180207_115_j01,1,29,776,258,1.14
,,,190425_180207_116_j01,,,21.96,-67.0,0,green,190425_180207_116_j01,4,38,856,247,1.14
,,,190425_180207_117_j01,,,22.07,-66.18,0,green,190425_180207_117_j01,5,35,850,228,1.14
,,,190425_180207_118_j01,,,22.18,-65.25,0,green,190425_180207_118_j01,7,5,910,292,1.15
,,,190425_180207_119_j01,,,22.31,-64.17,0,green,190425_180207_119_j01,4,0,866,306,1.14
,,,190425_180207_120_j01,,,22.45,-62.86,0,green,190425_180207_120_j01,9,6,941,279,1.14
,,,190425_180239_001_j01,,,19.57,-82.46,0,green,190425_180239_001_j01,0,2,964,443,1.02
,,,190425_180239_002_j01,,,19.85,-81.21,0,green,190425_180239_002_j01,14,1,941,371,1.03
,,,190425_180239_003_j01,,,20.07,-80.17,0,green,190425_180239_003_j01,4,0,907,361,1.03
,,,190425_180239_004_j01,,,20.26,-79.28,0,green,190425_180239_004_j01,0,11,833,554,1.04
,,,190425_180239_005_j01,,,20.42,-78.49,0,green,190425_180239_005_j01,0,12,876,541,1.04
,,,190425_180239_006_j01,,,20.57,-77.78,2,green,190425_180239_006_j01,14,12,831,517,1.02
,,,190425_180239_007_j01,,,20.7,-77.13,17,green,190425_180239_007_j01,27,18,754,535,0.93
,,,190425_180239_008_j01,,,20.81,-76.54,76,green,190425_180239_008_j01,42,1,828,406,0.68
,,,190425_180239_009_j01,,,20.92,-75.98,75,green,190425_180239_009_j01,4,18,857,524,0.71
,,,190425_180239_010_j01,,,21.03,-75.45,4,green,190425_180239_010_j01,0,1,965,240,1.03
,,,190425_180239_011_j01,,,21.13,-74.95,0,green,190425_180239_011_j01,0,2,860,389,1.06
,,,190425_180239_012_j01,,,21.22,-74.46,0,green,190425_180239_012_j01,0,1,911,328,1.07
,,,190425_180239_013_j01,,,21.31,-73.99,0,green,190425_180239_013_j01,0,4,796,465,1.07
,,,190425_180239_014_j01,,,21.39,-73.53,0,green,190425_180239_014_j01,0,2,840,346,1.08
,,,190425_180239_015_j01,,,21.48,-73.07,0,green,190425_180239_015_j01,15,1,708,478,1.08
,,,190425_180239_016_j01,,,21.56,-72.61,0,green,190425_180239_016_j01,0,6,925,415,1.09
,,,190425_180239_017_j01,,,21.64,-72.15,0,green,190425_180239_017_j01,1,13,770,533,1.1
,,,190425_180239_018_j01,,,21.72,-71.69,0,green,190425_180239_018_j01,2,6,700,481,1.1
,,,190425_180239_019_j01,,,21.8,-71.21,0,green,190425_180239_019_j01,0,0,860,365,1.11
,,,190425_180239_020_j01,,,21.89,-70.72,0,green,190425_180239_020_j01,0,0,967,274,1.11
,,,190425_180239_021_j01,,,21.97,-70.21,0,green,190425_180239_021_j01,0,1,857,344,1.12
,,,190425_180239_022_j01,,,22.06,-69.67,0,green,190425_180239_022_j01,0,0,859,377,1.12
,,,190425_180239_023_j01,,,22.14,-69.1,0,green,190425_180239_023_j01,9,6,857,280,1.13
,,,190425_180239_024_j01,,,22.23,-68.49,0,green,190425_180239_024_j01,3,38,771,264,1.14
,,,190425_180239_025_j01,,,22.33,-67.83,0,green,190425_180239_025_j01,2,34,777,262,1.14
,,,190425_180239_026_j01,,,22.43,-67.1,0,green,190425_180239_026_j01,5,55,463,224,1.15
,,,190425_180239_027_j01,,,22.54,-66.28,0,green,190425_180239_027_j01,0,78,968,227,1.15
,,,190425_180239_028_j01,,,22.65,-65.35,0,green,190425_180239_028_j01,3,19,797,243,1.15
,,,190425_180239_029_j01,,,22.78,-64.26,0,green,190425_180239_029_j01,10,8,815,248,1.15
,,,190425_180239_030_j01,,,22.91,-62.95,0,green,190425_180239_030_j01,0,9,911,313,1.14
,,,190425_180239_031_j01,,,20.03,-82.6,0,green,190425_180239_031_j01,66,0,896,540,1.02
,,,190425_180239_032_j01,,,20.31,-81.35,0,green,190425_180239_032_j01,16,0,850,443,1.03
,,,190425_180239_033_j01,,,20.53,-80.31,0,green,190425_180239_033_j01,2,0,920,287,1.04
,,,190425_180239_034_j01,,,20.72,-79.41,0,green,190425_180239_034_j01,0,12,883,522,1.04
,,,190425_180239_035_j01,,,20.88,-78.62,0,green,190425_180239_035_j01,0,48,738,612,1.04
,,,190425_180239_036_j01,,,21.03,-77.91,56,green,190425_180239_036_j01,0,24,958,554,0.78
,,,190425_180239_037_j01,,,21.16,-77.26,57,green,190425_180239_037_j01,0,49,924,601,0.77
,,,190425_180239_038_j01,,,21.28,-76.66,16,green,190425_180239_038_j01,23,10,912,459,0.96
,,,190425_180239_039_j01,,,21.39,-76.1,0,green,190425_180239_039_j01,0,3,792,420,1.05
,,,190425_180239_040_j01,,,21.5,-75.57,0,green,190425_180239_040_j01,0,1,925,362,1.07
,,,190425_180239_041_j01,,,21.59,-75.07,0,green,190425_180239_041_j01,0,2,909,468,1.07
,,,190425_180239_042_j01,,,21.69,-74.58,0,green,190425_180239_042_j01,0,89,684,654,1.08
,,,190425_180239_043_j01,,,21.78,-74.11,0,green,190425_180239_043_j01,2,11,760,596,1.08
,,,190425_180239_044_j01,,,21.86,-73.64,0,green,190425_180239_044_j01,0,25,720,637,1.09
,,,190425_180239_045_j01,,,21.95,-73.18,0,green,190425_180239_045_j01,0,19,772,513,1.09
,,,190425_180239_046_j01,,,22.03,-72.73,0,green,190425_180239_046_j01,0,50,775,635,1.1
,,,190425_180239_047_j01,,,22.11,-72.26,0,green,190425_180239_047_j01,11,8,728,621,1.1
,,,190425_180239_048_j01,,,22.19,-71.8,0,green,190425_180239_048_j01,2,10,793,502,1.11
,,,190425_180239_049_j01,,,22.27,-71.32,0,green,190425_180239_049_j01,0,1,925,403,1.11
,,,190425_180239_050_j01,,,22.36,-70.83,0,green,190425_180239_050_j01,0,1,869,221,1.12
,,,190425_180239_051_j01,,,22.44,-70.32,0,green,190425_180239_051_j01,0,1,639,239,1.12
,,,190425_180239_052_j01,,,22.53,-69.78,0,green,190425_180239_052_j01,0,1,801,232,1.13
,,,190425_180239_053_j01,,,22.61,-69.21,0,green,190425_180239_053_j01,1,17,773,315,1.14
,,,190425_180239_054_j01,,,22.7,-68.59,0,green,190425_180239_054_j01,9,74,830,250,1.14
,,,190425_180239_055_j01,,,22.8,-67.93,0,green,190425_180239_055_j01,2,46,481,235,1.15
,,,190425_180239_056_j01,,,22.9,-67.19,0,green,190425_180239_056_j01,8,79,886,238,1.15
,,,190425_180239_057_j01,,,23.01,-66.37,0,green,190425_180239_057_j01,9,73,842,252,1.15
,,,190425_180239_058_j01,,,23.12,-65.44,0,green,190425_180239_058_j01,2,12,821,264,1.16
,,,190425_180239_059_j01,,,23.24,-64.35,0,green,190425_180239_059_j01,7,11,877,276,1.15
,,,190425_180239_060_j01,,,23.38,-63.03,0,green,190425_180239_060_j01,6,7,844,355,1.15
,,,190425_180239_061_j01,,,20.49,-82.75,0,green,190425_180239_061_j01,44,0,853,459,1.03
,,,190425_180239_062_j01,,,20.77,-81.5,0,green,190425_180239_062_j01,15,0,787,453,1.04
,,,190425_180239_063_j01,,,20.99,-80.45,0,green,190425_180239_063_j01,6,0,899,399,1.05
,,,190425_180239_064_j01,,,21.18,-79.55,0,green,190425_180239_064_j01,0,71,843,644,1.05
,,,190425_180239_065_j01,,,21.35,-78.76,2,green,190425_180239_065_j01,0,61,814,633,1.02
,,,190425_180239_066_j01,,,21.5,-78.04,79,green,190425_180239_066_j01,20,15,875,501,0.69
,,,190425_180239_067_j01,,,21.63,-77.39,15,green,190425_180239_067_j01,6,10,927,468,0.96
,,,190425_180239_068_j01,,,21.75,-76.79,0,green,190425_180239_068_j01,0,1,925,293,1.05
,,,190425_180239_069_j01,,,21.86,-76.23,0,green,190425_180239_069_j01,0,1,887,377,1.07
,,,190425_180239_070_j01,,,21.96,-75.7,0,green,190425_180239_070_j01,0,1,866,339,1.07
,,,190425_180239_071_j01,,,22.06,-75.19,0,green,190425_180239_071_j01,0,32,809,548,1.08
,,,190425_180239_072_j01,,,22.15,-74.7,0,green,190425_180239_072_j01,7,15,677,624,1.08
,,,190425_180239_073_j01,,,22.24,-74.23,0,green,190425_180239_073_j01,37,12,667,600,1.09
,,,190425_180239_074_j01,,,22.33,-73.76,0,green,190425_180239_074_j01,1,1,765,286,1.09
,,,190425_180239_075_j01,,,22.42,-73.3,0,green,190425_180239_075_j01,16,0,657,500,1.1
,,,190425_180239_076_j01,,,22.5,-72.84,0,green,190425_180239_076_j01,2,4,739,508,1.1
,,,190425_180239_077_j01,,,22.58,-72.38,0,green,190425_180239_077_j01,0,1,847,378,1.1
,,,190425_180239_078_j01,,,22.66,-71.91,0,green,190425_180239_078_j01,4,2,838,293,1.11
,,,190425_180239_079_j01,,,22.74,-71.43,0,green,190425_180239_079_j01,16,1,729,416,1.11
,,,190425_180239_080_j01,,,22.83,-70.94,0,green,190425_180239_080_j01,19,0,659,200,1.12
,,,190425_180239_081_j01,,,22.91,-70.42,0,green,190425_180239_081_j01,5,0,483,157,1.12
,,,190425_180239_082_j01,,,23.0,-69.88,0,green,190425_180239_082_j01,3,4,797,337,1.13
,,,190425_180239_083_j01,,,23.08,-69.31,0,green,190425_180239_083_j01,3,21,772,298,1.14
,,,190425_180239_084_j01,,,23.17,-68.69,0,yellow,190425_180239_084_j01,6,85,783,269,1.14
,,,190425_180239_085_j01,,,23.27,-68.03,0,green,190425_180239_085_j01,2,40,847,247,1.15
,,,190425_180239_086_j01,,,23.37,-67.29,0,green,190425_180239_086_j01,22,50,308,227,1.15
,,,190425_180239_087_j01,,,23.47,-66.47,0,green,190425_180239_087_j01,5,57,550,267,1.16
,,,190425_180239_088_j01,,,23.59,-65.53,0,green,190425_180239_088_j01,4,25,770,264,1.16
,,,190425_180239_089_j01,,,23.71,-64.43,0,green,190425_180239_089_j01,1,10,831,312,1.16
,,,190425_180239_090_j01,,,23.85,-63.11,0,green,190425_180239_090_j01,30,0,856,324,1.15
,,,190425_180239_091_j01,,,20.94,-82.9,0,green,190425_180239_091_j01,0,0,965,96,1.03
,,,190425_180239_092_j01,,,21.22,-81.64,0,green,190425_180239_092_j01,5,0,957,292,1.04
,,,190425_180239_093_j01,,,21.45,-80.59,0,green,190425_180239_093_j01,0,0,965,181,1.05
,,,190425_180239_094_j01,,,21.65,-79.69,36,green,190425_180239_094_j01,16,35,588,584,0.89
,,,190425_180239_095_j01,,,21.81,-78.89,46,yellow,190425_180239_095_j01,0,91,802,660,0.82
,,,190425_180239_096_j01,,,21.96,-78.17,20,green,190425_180239_096_j01,18,13,936,463,0.94
,,,190425_180239_097_j01,,,22.09,-77.52,0,green,190425_180239_097_j01,0,1,965,247,1.05
,,,190425_180239_098_j01,,,22.21,-76.92,0,green,190425_180239_098_j01,5,6,836,353,1.07
,,,190425_180239_099_j01,,,22.32,-76.36,0,green,190425_180239_099_j01,1,7,799,429,1.08
,,,190425_180239_100_j01,,,22.43,-75.83,0,green,190425_180239_100_j01,2,3,786,440,1.08
,,,190425_180239_101_j01,,,22.53,-75.32,0,green,190425_180239_101_j01,0,5,768,476,1.09
,,,190425_180239_102_j01,,,22.62,-74.83,0,green,190425_180239_102_j01,0,4,839,465,1.09
,,,190425_180239_103_j01,,,22.71,-74.35,0,green,190425_180239_103_j01,23,1,748,389,1.09
,,,190425_180239_104_j01,,,22.8,-73.88,0,green,190425_180239_104_j01,1,2,859,338,1.1
,,,190425_180239_105_j01,,,22.88,-73.42,0,green,190425_180239_105_j01,0,4,792,306,1.1
,,,190425_180239_106_j01,,,22.97,-72.96,0,green,190425_180239_106_j01,0,1,905,296,1.11
,,,190425_180239_107_j01,,,23.05,-72.49,0,green,190425_180239_107_j01,0,0,857,427,1.11
,,,190425_180239_108_j01,,,23.13,-72.02,0,green,190425_180239_108_j01,0,1,843,337,1.11
,,,190425_180239_109_j01,,,23.21,-71.54,0,green,190425_180239_109_j01,0,1,846,376,1.12
,,,190425_180239_110_j01,,,23.3,-71.05,0,green,190425_180239_110_j01,12,1,658,276,1.12
,,,190425_180239_111_j01,,,23.38,-70.53,0,green,190425_180239_111_j01,43,0,727,110,1.13
,,,190425_180239_112_j01,,,23.47,-69.99,0,green,190425_180239_112_j01,7,13,416,299,1.13
,,,190425_180239_113_j01,,,23.55,-69.41,0,green,190425_180239_113_j01,4,48,502,265,1.14
,,,190425_180239_114_j01,,,23.64,-68.8,0,green,190425_180239_114_j01,4,37,768,290,1.15
,,,190425_180239_115_j01,,,23.74,-68.13,0,green,190425_180239_115_j01,14,52,366,228,1.15
,,,190425_180239_116_j01,,,23.84,-67.39,0,yellow,190425_180239_116_j01,6,82,620,280,1.15
,,,190425_180239_117_j01,,,23.94,-66.56,0,green,190425_180239_117_j01,17,59,335,275,1.16
,,,190425_180239_118_j01,,,24.06,-65.62,0,green,190425_180239_118_j01,3,32,761,262,1.16
,,,190425_180239_119_j01,,,24.18,-64.52,0,green,190425_180239_119_j01,3,9,787,277,1.16
,,,190425_180239_120_j01,,,24.31,-63.19,0,green,190425_180239_120_j01,7,0,887,190,1.15
,,,190425_180311_001_j01,,,21.4,-83.04,2,green,190425_180311_001_j01,0,1,964,276,1.01
,,,190425_180311_002_j01,,,21.68,-81.78,0,green,190425_180311_002_j01,16,0,834,524,1.04
,,,190425_180311_003_j01,,,21.91,-80.73,22,green,190425_180311_003_j01,30,4,936,443,0.95
,,,190425_180311_004_j01,,,22.11,-79.83,220,green,190425_180311_004_j01,0,12,939,498,1.12
,,,190425_180311_005_j01,,,22.28,-79.03,66,green,190425_180311_005_j01,0,27,857,543,0.75
,,,190425_180311_006_j01,,,22.42,-78.31,1,green,190425_180311_006_j01,4,1,921,238,1.05
,,,190425_180311_007_j01,,,22.56,-77.66,0,green,190425_180311_007_j01,0,1,925,152,1.07
,,,190425_180311_008_j01,,,22.68,-77.05,0,green,190425_180311_008_j01,10,5,607,503,1.08
,,,190425_180311_009_j01,,,22.79,-76.49,0,green,190425_180311_009_j01,11,5,630,409,1.09
,,,190425_180311_010_j01,,,22.9,-75.95,0,green,190425_180311_010_j01,26,6,834,419,1.09
,,,190425_180311_011_j01,,,23.0,-75.44,0,green,190425_180311_011_j01,0,4,821,466,1.09
,,,190425_180311_012_j01,,,23.09,-74.95,0,green,190425_180311_012_j01,38,1,708,427,1.1
,,,190425_180311_013_j01,,,23.18,-74.47,0,green,190425_180311_013_j01,0,4,775,373,1.1
,,,190425_180311_014_j01,,,23.27,-74.0,0,green,190425_180311_014_j01,0,2,789,393,1.1
,,,190425_180311_015_j01,,,23.35,-73.54,0,green,190425_180311_015_j01,5,4,810,290,1.11
,,,190425_180311_016_j01,,,23.44,-73.08,0,green,190425_180311_016_j01,5,2,848,249,1.11
,,,190425_180311_017_j01,,,23.52,-72.61,0,green,190425_180311_017_j01,3,3,852,288,1.12
,,,190425_180311_018_j01,,,23.6,-72.14,0,green,190425_180311_018_j01,1,3,781,372,1.12
,,,190425_180311_019_j01,,,23.68,-71.66,0,green,190425_180311_019_j01,12,2,753,212,1.12
,,,190425_180311_020_j01,,,23.77,-71.16,0,green,190425_180311_020_j01,12,2,763,352,1.13
,,,190425_180311_021_j01,,,23.85,-70.64,0,green,190425_180311_021_j01,67,2,743,319,1.13
,,,190425_180311_022_j01,,,23.94,-70.1,0,green,190425_180311_022_j01,49,4,702,288,1.13
,,,190425_180311_023_j01,,,24.02,-69.52,0,green,190425_180311_023_j01,16,27,595,289,1.14
,,,190425_180311_024_j01,,,24.11,-68.9,0,green,190425_180311_024_j01,3,76,702,256,1.14
,,,190425_180311_025_j01,,,24.21,-68.23,0,yellow,190425_180311_025_j01,13,82,777,293,1.15
,,,190425_180311_026_j01,,,24.31,-67.48,0,green,190425_180311_026_j01,25,58,374,293,1.15
,,,190425_180311_027_j01,,,24.41,-66.65,0,green,190425_180311_027_j01,7,59,759,291,1.16
,,,190425_180311_028_j01,,,24.53,-65.71,0,green,190425_180311_028_j01,0,22,850,263,1.16
,,,190425_180311_029_j01,,,24.65,-64.61,0,green,190425_180311_029_j01,0,0,925,231,1.16
,,,190425_180311_030_j01,,,24.78,-63.27,0,green,190425_180311_030_j01,1,1,943,148,1.16
,,,190425_180311_031_j01,,,21.86,-83.19,3,green,190425_180311_031_j01,0,0,964,431,1.01
,,,190425_180311_032_j01,,,22.14,-81.93,0,green,190425_180311_032_j01,0,0,965,227,1.04
,,,190425_180311_033_j01,,,22.37,-80.88,22,green,190425_180311_033_j01,0,22,923,503,0.92
,,,190425_180311_034_j01,,,22.57,-79.97,65,green,190425_180311_034_j01,27,17,643,547,0.74
,,,190425_180311_035_j01,,,22.74,-79.16,0,green,190425_180311_035_j01,0,1,936,311,1.05
,,,190425_180311_036_j01,,,22.89,-78.44,0,green,190425_180311_036_j01,15,4,883,380,1.07
,,,190425_180311_037_j01,,,23.02,-77.79,0,green,190425_180311_037_j01,0,1,925,214,1.08
,,,190425_180311_038_j01,,,23.14,-77.18,0,yellow,190425_180311_038_j01,0,100,660,668,1.09
,,,190425_180311_039_j01,,,23.26,-76.62,0,green,190425_180311_039_j01,40,1,696,288,1.09
,,,190425_180311_040_j01,,,23.36,-76.08,0,green,190425_180311_040_j01,1,12,832,542,1.1
,,,190425_180311_041_j01,,,23.46,-75.57,0,green,190425_180311_041_j01,19,30,743,615,1.1
,,,190425_180311_042_j01,,,23.56,-75.07,0,green,190425_180311_042_j01,15,15,745,656,1.11
,,,190425_180311_043_j01,,,23.65,-74.59,0,green,190425_180311_043_j01,17,21,632,650,1.11
,,,190425_180311_044_j01,,,23.74,-74.12,0,green,190425_180311_044_j01,4,16,703,566,1.11
,,,190425_180311_045_j01,,,23.82,-73.66,0,green,190425_180311_045_j01,7,3,809,230,1.12
,,,190425_180311_046_j01,,,23.91,-73.19,0,green,190425_180311_046_j01,3,6,824,242,1.12
,,,190425_180311_047_j01,,,23.99,-72.73,0,green,190425_180311_047_j01,0,4,786,291,1.12
,,,190425_180311_048_j01,,,24.07,-72.25,0,green,190425_180311_048_j01,3,6,732,512,1.12
,,,190425_180311_049_j01,,,24.15,-71.77,0,green,190425_180311_049_j01,5,3,794,381,1.13
,,,190425_180311_050_j01,,,24.24,-71.27,0,green,190425_180311_050_j01,0,21,772,591,1.13
,,,190425_180311_051_j01,,,24.32,-70.75,0,green,190425_180311_051_j01,11,6,857,514,1.13
,,,190425_180311_052_j01,,,24.4,-70.2,0,green,190425_180311_052_j01,9,7,776,334,1.14
,,,190425_180311_053_j01,,,24.49,-69.62,0,green,190425_180311_053_j01,11,11,637,343,1.14
,,,190425_180311_054_j01,,,24.58,-69.0,0,green,190425_180311_054_j01,7,44,655,303,1.14
,,,190425_180311_055_j01,,,24.68,-68.33,0,green,190425_180311_055_j01,10,56,742,337,1.15
,,,190425_180311_056_j01,,,24.78,-67.58,0,green,190425_180311_056_j01,15,44,685,324,1.15
,,,190425_180311_057_j01,,,24.88,-66.75,0,green,190425_180311_057_j01,2,27,843,276,1.16
,,,190425_180311_058_j01,,,25.0,-65.8,0,green,190425_180311_058_j01,2,6,889,264,1.16
,,,190425_180311_059_j01,,,25.12,-64.69,0,green,190425_180311_059_j01,0,0,900,275,1.16
,,,190425_180311_060_j01,,,25.25,-63.35,0,green,190425_180311_060_j01,1,0,930,191,1.16
,,,190425_180311_061_j01,,,22.31,-83.34,30,green,190425_180311_061_j01,0,1,961,339,0.9
,,,190425_180311_062_j01,,,22.6,-82.08,21,yellow,190425_180311_062_j01,12,62,775,762,0.94
,,,190425_180311_063_j01,,,22.83,-81.02,32,green,190425_180311_063_j01,37,3,905,277,0.87
,,,190425_180311_064_j01,,,23.03,-80.11,11,green,190425_180311_064_j01,1,6,912,401,0.99
,,,190425_180311_065_j01,,,23.2,-79.3,0,green,190425_180311_065_j01,7,0,836,511,1.07
,,,190425_180311_066_j01,,,23.35,-78.58,0,green,190425_180311_066_j01,36,0,775,436,1.08
,,,190425_180311_067_j01,,,23.49,-77.92,0,green,190425_180311_067_j01,6,5,871,354,1.09
,,,190425_180311_068_j01,,,23.61,-77.32,0,green,190425_180311_068_j01,1,1,923,200,1.09
,,,190425_180311_069_j01,,,23.72,-76.75,0,green,190425_180311_069_j01,0,4,845,338,1.1
,,,190425_180311_070_j01,,,23.83,-76.21,0,green,190425_180311_070_j01,5,35,707,688,1.11
,,,190425_180311_071_j01,,,23.93,-75.69,0,yellow,190425_180311_071_j01,58,13,687,629,1.11
,,,190425_180311_072_j01,,,24.03,-75.2,0,green,190425_180311_072_j01,2,21,774,639,1.12
,,,190425_180311_073_j01,,,24.12,-74.72,0,green,190425_180311_073_j01,0,13,748,561,1.12
,,,190425_180311_074_j01,,,24.2,-74.25,0,green,190425_180311_074_j01,4,9,777,255,1.12
,,,190425_180311_075_j01,,,24.29,-73.78,0,green,190425_180311_075_j01,0,32,850,217,1.13
,,,190425_180311_076_j01,,,24.37,-73.31,0,green,190425_180311_076_j01,2,17,776,223,1.13
,,,190425_180311_077_j01,,,24.46,-72.84,0,green,190425_180311_077_j01,3,3,861,240,1.13
,,,190425_180311_078_j01,,,24.54,-72.37,0,green,190425_180311_078_j01,4,12,698,615,1.13
,,,190425_180311_079_j01,,,24.62,-71.88,0,green,190425_180311_079_j01,44,0,712,345,1.13
,,,190425_180311_080_j01,,,24.71,-71.38,0,green,190425_180311_080_j01,28,0,689,304,1.13
,,,190425_180311_081_j01,,,24.79,-70.86,0,green,190425_180311_081_j01,1,8,924,520,1.14
,,,190425_180311_082_j01,,,24.87,-70.31,0,green,190425_180311_082_j01,11,1,874,224,1.14
,,,190425_180311_083_j01,,,24.96,-69.73,0,green,190425_180311_083_j01,5,23,828,390,1.14
,,,190425_180311_084_j01,,,25.05,-69.1,0,green,190425_180311_084_j01,13,0,630,262,1.14
,,,190425_180311_085_j01,,,25.15,-68.43,0,green,190425_180311_085_j01,3,4,699,282,1.15
,,,190425_180311_086_j01,,,25.25,-67.68,0,green,190425_180311_086_j01,5,7,830,362,1.15
,,,190425_180311_087_j01,,,25.35,-66.84,0,green,190425_180311_087_j01,7,8,909,259,1.16
,,,190425_180311_088_j01,,,25.46,-65.89,0,green,190425_180311_088_j01,5,7,851,289,1.16
,,,190425_180311_089_j01,,,25.58,-64.78,0,green,190425_180311_089_j01,1,0,905,287,1.17
,,,190425_180311_090_j01,,,25.72,-63.44,0,green,190425_180311_090_j01,2,0,928,227,1.16
,,,190425_180311_091_j01,,,22.77,-83.49,58,yellow,190425_180311_091_j01,0,0,958,358,0.78
,,,190425_180311_092_j01,,,23.06,-82.22,41,green,190425_180311_092_j01,29,1,632,401,0.85
,,,190425_180311_093_j01,,,23.3,-81.16,4,green,190425_180311_093_j01,3,2,947,270,1.01
,,,190425_180311_094_j01,,,23.49,-80.25,0,green,190425_180311_094_j01,0,0,966,319,1.06
,,,190425_180311_095_j01,,,23.66,-79.44,0,green,190425_180311_095_j01,13,0,745,409,1.08
,,,190425_180311_096_j01,,,23.82,-78.72,0,green,190425_180311_096_j01,0,0,925,332,1.09
,,,190425_180311_097_j01,,,23.95,-78.06,0,green,190425_180311_097_j01,3,5,945,446,1.09
,,,190425_180311_098_j01,,,24.08,-77.45,0,green,190425_180311_098_j01,28,2,703,379,1.1
,,,190425_180311_099_j01,,,24.19,-76.88,0,green,190425_180311_099_j01,12,8,635,325,1.11
,,,190425_180311_100_j01,,,24.3,-76.34,0,green,190425_180311_100_j01,6,3,888,324,1.12
,,,190425_180311_101_j01,,,24.4,-75.82,0,green,190425_180311_101_j01,2,3,868,427,1.12
,,,190425_180311_102_j01,,,24.49,-75.33,0,green,190425_180311_102_j01,0,13,753,543,1.13
,,,190425_180311_103_j01,,,24.58,-74.84,0,green,190425_180311_103_j01,1,11,775,265,1.13
,,,190425_180311_104_j01,,,24.67,-74.37,0,green,190425_180311_104_j01,1,21,775,247,1.13
,,,190425_180311_105_j01,,,24.76,-73.9,0,green,190425_180311_105_j01,2,15,783,241,1.13
,,,190425_180311_106_j01,,,24.84,-73.43,0,green,190425_180311_106_j01,2,9,810,227,1.13
,,,190425_180311_107_j01,,,24.93,-72.96,0,green,190425_180311_107_j01,9,6,746,204,1.13
,,,190425_180311_108_j01,,,25.01,-72.48,0,green,190425_180311_108_j01,51,0,698,416,1.13
,,,190425_180311_109_j01,,,25.09,-72.0,0,green,190425_180311_109_j01,64,0,690,555,1.13
,,,190425_180311_110_j01,,,25.17,-71.49,0,green,190425_180311_110_j01,4,3,778,436,1.14
,,,190425_180311_111_j01,,,25.26,-70.97,0,green,190425_180311_111_j01,0,0,870,242,1.14
,,,190425_180311_112_j01,,,25.34,-70.42,0,green,190425_180311_112_j01,6,2,815,321,1.14
,,,190425_180311_113_j01,,,25.43,-69.83,0,green,190425_180311_113_j01,4,17,768,441,1.14
,,,190425_180311_114_j01,,,25.52,-69.21,0,green,190425_180311_114_j01,4,17,730,551,1.14
,,,190425_180311_115_j01,,,25.62,-68.53,0,green,190425_180311_115_j01,44,0,590,608,1.14
,,,190425_180311_116_j01,,,25.72,-67.78,0,green,190425_180311_116_j01,41,13,576,586,1.15
,,,190425_180311_117_j01,,,25.82,-66.94,0,green,190425_180311_117_j01,9,9,444,271,1.15
,,,190425_180311_118_j01,,,25.93,-65.98,0,green,190425_180311_118_j01,11,11,778,335,1.16
,,,190425_180311_119_j01,,,26.05,-64.86,0,green,190425_180311_119_j01,0,28,730,547,1.17
